,Unnamed: 0,id,thread_number,timestamp,text,retweets,likes,replies,url,full_text
147,147,965446391127560192,Thread 20,1519015331,Can someone take a gander on WTF #bloodgrouping means?! #MKUltra #qanon @potus #FollowTheWhiteRabbit https://t.co/ccxMcj6PWL,6,5,3,https://t.co/ccxMcj6PWL,"Can someone take a gander on WTF
#bloodgrouping
means?!
#MKUltra
#qanon
@potus
#FollowTheWhiteRabbit"
148,148,965447945998028800,Thread 20,1519015702,"The real issue is, if the #CIA was doing these behavior and drug experiments in the 50s, #WTF makes us think they jÃ¢?Â¦ https://t.co/2ZZyWaf7jN",21,22,3,https://t.co/2ZZyWaf7jN,"The real issue is, if the
#CIA
was doing these behavior and drug experiments in the 50s,
#WTF
makes us think they just decided to stop?
They think we are sheep.
They are wrong.
@POTUS
gave us back our voice.
#Qanon
#TheStormHasArrived
#MKUltra
#RedPill"
149,149,965451951843442688,Thread 20,1519016657,"The #CIA also made a $345,000 donation to a hospital for construction, claiming to be a private donor.  

The goverÃ¢?Â¦ https://t.co/JmiBZciEPV",24,23,1,https://t.co/JmiBZciEPV,"The
#CIA
also made a $345,000 donation to a hospital for construction, claiming to be a private donor.
The government then proceeded to match the contribution.
#taxdollars
hard at work.
@potus
will get justice for us all.
#Qanon
#TheStormHasArrived
#corruption
#DeepState"
150,150,965454336624078848,Thread 20,1519017225,"In exchange for this $345,000 donation, the #CIA was granted access for 1/6 of the facility. No records exist for wÃ¢?Â¦ https://t.co/1xDz1MCrkd",15,9,3,https://t.co/1xDz1MCrkd,"In exchange for this $345,000 donation, the
#CIA
was granted access for 1/6 of the facility. No records exist for what the facility was ever used for.
It is verified that unwitting patrons in NY & SF bars were drugged and tested “unwittingly.”
#MKUltra
#Qanon
#TheStormIsHere"
151,151,965456093198524417,Thread 20,1519017644,Stated by Senator Kennedy: Ã¢??...there are perhaps any number of Americans who are walking around today ... who wereÃ¢?Â¦ https://t.co/VOhK8NQvAa,11,8,2,https://t.co/VOhK8NQvAa,"Stated by Senator Kennedy: “...there are perhaps any number of Americans who are walking around today ... who were given drugs with all the kinds of physical and psychological damage than can be caused.”[page 16]
#MKUltra
#Qanon
#TheStormHasArrived
#CORRUPTION
@POTUS"
152,152,966129187546427392,Thread 20,1519178122,Part of #MKUltra that led to its exposure was the death of Frank Olsen who was drugged with LSD by the CIA withoutÃ¢?Â¦ https://t.co/v1lITW5aMc,3,3,1,https://t.co/v1lITW5aMc,
153,153,986639270931849216,Thread 21,1524068107,"You have heard about our #AI Code and #global summit, but take a look at some of our other recommendations in theÃ¢?Â¦ https://t.co/7FQAkxkN3o",74,106,5,https://t.co/7FQAkxkN3o,"You have heard about our
#AI
Code and
#global
summit, but take a look at some of our other recommendations in the
#LordsAIreport
#justkeepreading
:
ow.ly/DnC930jyxZT"
154,154,986956426319933440,Thread 21,1524143723,"We had a lot to say about #data and #AI, and who should have access to it. https://t.co/72ikDcsUKm",1,3,1,https://t.co/72ikDcsUKm,"We had a lot to say about
#data
and
#AI
, and who should have access to it."
155,155,986956684827529216,Thread 21,1524143785,We also thought carefully about #diversity and #representation in #artificialintelligence and how we should addressÃ¢?Â¦ https://t.co/Dl4rX3IEDj,4,5,1,https://t.co/Dl4rX3IEDj,"We also thought carefully about
#diversity
and
#representation
in
#artificialintelligence
and how we should address
#bias
and
#prejudice"
156,156,986957136096911361,Thread 21,1524143892,The #LordsAIreport also raised the importance of the #UK maintaining #research and #innovation in #AI https://t.co/j2FwdupNBD,1,3,2,https://t.co/j2FwdupNBD,"The
#LordsAIreport
also raised the importance of the
#UK
maintaining
#research
and
#innovation
in
#AI"
157,157,986957319752871936,Thread 21,1524143936,Our report also focused on #lifelonglearning and the need to adapt to an #AI work environment https://t.co/GftBuGLpQL,0,1,2,https://t.co/GftBuGLpQL,"Our report also focused on
#lifelonglearning
and the need to adapt to an
#AI
work environment"
158,158,968957535137955841,Thread 22,1519852453,"(1) Anatomy of an MSM segment:
A: Present two extremes of a topic and pander to their differences.
B: Hire ""expertsÃ¢?Â¦ https://t.co/4cjKD3z0ZA",7,14,2,https://t.co/4cjKD3z0ZA,"(1)
Anatomy of an MSM segment:
A: Present two extremes of a topic and pander to their differences.
B: Hire ""experts"" to compete for camera time.
C: End segment unresolved. It's too complicated to discern the right answer.
Now, let's analyse this chemically.
#mkultra
#qanon"
159,159,968959497816461314,Thread 22,1519852921,"(2) When we are beset by two extremes, we end up with tunnel vision. This is fight/flght. It puts the viewer in a rÃ¢?Â¦ https://t.co/mWP2AL8v03",2,3,1,https://t.co/mWP2AL8v03,"(2)
When we are beset by two extremes, we end up with tunnel vision. This is fight/flght. It puts the viewer in a reptilian mindset. The drama, the music, the quick segments. This or that! Now the actors come in pretending to be experts. They are here to etract adrenalin.
#qanon"
160,160,968960738676142082,Thread 22,1519853217,"(3) It doesn't matter which ""expert"" you choose. If he is attacked you feel his shame. When he scores a point you gÃ¢?Â¦ https://t.co/HRlCtIH9rQ",1,4,1,https://t.co/HRlCtIH9rQ,"(3)
It doesn't matter which ""expert"" you choose. If he is attacked you feel his shame. When he scores a point you get hit with the same dopamine. This is the dark magic of the checkerboard. It's the confusion of light and shadow. The segment ends unresolved. Why?
#mkultra
#qanon"
161,161,968961930412085248,Thread 22,1519853501,(4) The product is dissonance. The cabal wants you to look for the wizard. It convinces you the answer is far too cÃ¢?Â¦ https://t.co/eztYnYoAV3,3,4,1,https://t.co/eztYnYoAV3,"(4)
The product is dissonance. The cabal wants you to look for the wizard. It convinces you the answer is far too complicated for you to solve. It urges you to tune in tomorrow. It has nothing to do with the news. Traffic, weather and sports are only there to give it validity."
162,162,968963279275155457,Thread 22,1519853822,(5) It's a set. Those are actors pretending to be experts. When you feel adrenalin and helplessness at the same timÃ¢?Â¦ https://t.co/JJ1LbvsgBi,5,4,1,https://t.co/JJ1LbvsgBi,"(5)
It's a set. Those are actors pretending to be experts. When you feel adrenalin and helplessness at the same time, what happens? Your neuro pathways remember the passion. It's a chemical boost to a helpless, unresolved world that's too complicated to fix. Programming.
#mkultra"
163,163,968964648912478209,Thread 22,1519854149,(6) You will find these 3 elements in every MSM broadcast. When someone complains about their dishonesty; look backÃ¢?Â¦ https://t.co/j1CXGO86xM,4,4,2,https://t.co/j1CXGO86xM,"(6)
You will find these 3 elements in every MSM broadcast. When someone complains about their dishonesty; look back at this formula. I bet they followed it perfectly. Their goal is to make you feel helpless while pumping your adrenlin. Snake charming.
#mkultra
#TheGreatAwakening"
164,164,968977188694478850,Thread 22,1519857139,(7) Put yourself in the chair. Masculinity is toxic. Republicans are uncompassionate. Trump is a Russian rape menacÃ¢?Â¦ https://t.co/hG6X9cEccN,1,3,2,https://t.co/hG6X9cEccN,"(7)
Put yourself in the chair. Masculinity is toxic. Republicans are uncompassionate. Trump is a Russian rape menace. How would you react to a world where
#LoveTrumpsHate
is compassion? Would you be confused? Would you snap?
#mkultra
External Tweet loading...
If nothing shows, it may have been deleted
by @SenatorBrittain
view original on Twitter"
191,191,979354933609844737,Thread 26,1522331386,"THREAD: ItÃ¢??s hard to keep up with all the threats facing young children these days, but recent changes to the EPA aÃ¢?Â¦ https://t.co/SHaEmIIke3",166,118,6,https://t.co/SHaEmIIke3,"THREAD: It’s hard to keep up with all the threats facing young children these days, but recent changes to the EPA are particularly alarming for children’s health: /10
ampr.gs/2pRwgZ5"
192,192,979354986676215808,Thread 26,1522331399,Our children deserve environmental policies that will protect their health. But @EPAScottPruitt is protecting largeÃ¢?Â¦ https://t.co/ynGx8xp6CB,16,35,1,https://t.co/ynGx8xp6CB,"Our children deserve environmental policies that will protect their health. But
@EPAScottPruitt
is protecting large corporations and the chemical industry instead
#BootPruitt"
193,193,979355045966897152,Thread 26,1522331413,@EPAScottPruitt Here are 5 recent environmental safety changes that are threatening childrenÃ¢??s health https://t.co/CrzmtjF8AX,20,30,1,https://t.co/CrzmtjF8AX,"Here are 5 recent environmental safety changes that are threatening children’s health
ampr.gs/2pRwgZ5"
194,194,979355114686185473,Thread 26,1522331429,"@EPAScottPruitt 1. Pruitt has reversed a ban on chlorpyrifos, a common pesticide and known neurotoxin that has beenÃ¢?Â¦ https://t.co/Gs7H9ufyjr",26,36,1,https://t.co/Gs7H9ufyjr,"1.
Pruitt has reversed a ban on chlorpyrifos, a common pesticide and known neurotoxin that has been shown to cause brain abnormalities in children
#BootPruitt"
195,195,979355175365369856,Thread 26,1522331444,@EPAScottPruitt 2. The EPA weakened standards for toxic metalsÃ¢??like lead and mercuryÃ¢??in our air and water. ChildrenÃ¢?Â¦ https://t.co/sbq6YZZ7e1,12,27,1,https://t.co/sbq6YZZ7e1,"2.
The EPA weakened standards for toxic metals—like lead and mercury—in our air and water. Children, particularly low-income children of color, could risk ingesting these metals through the water they drink and the air they breathe."
196,196,979355241790492672,Thread 26,1522331459,@EPAScottPruitt 3. The EPA is allowing corporations to release more pollutants into the air. Poor air quality can cÃ¢?Â¦ https://t.co/OCGx3uqSQL,11,24,1,https://t.co/OCGx3uqSQL,"3.
The EPA is allowing corporations to release more pollutants into the air. Poor air quality can cause damage ranging from asthma to lung disease."
197,197,979355333469593600,Thread 26,1522331481,"@EPAScottPruitt 4. The EPA is now letting chemicals go to the market, even if there are concerns about the risks ofÃ¢?Â¦ https://t.co/RxsLv5vB1z",12,22,2,https://t.co/RxsLv5vB1z,"4.
The EPA is now letting chemicals go to the market, even if there are concerns about the risks of potential uses. Chemicals are everywhere—including food packaging and children’s furniture—and not fully testing their safety could have serious consequences for kids."
198,198,979355400540708866,Thread 26,1522331497,@EPAScottPruitt 5. The EPA announced that it would close an important office that studies the effects of chemical eÃ¢?Â¦ https://t.co/DwMJlSeMKF,11,22,1,https://t.co/DwMJlSeMKF,"5.
The EPA announced that it would close an important office that studies the effects of chemical exposure, which could leave children in danger of being exposed to toxic substances."
199,199,979355529167372288,Thread 26,1522331528,"@EPAScottPruitt Rather than prioritize big corporations, our representatives must do what is best for the health anÃ¢?Â¦ https://t.co/WvLaUEfqwv",5,26,1,https://t.co/WvLaUEfqwv,"Rather than prioritize big corporations, our representatives must do what is best for the health and safety of America’s children"
200,200,979355564504485888,Thread 26,1522331536,@EPAScottPruitt Are you worried about what these changes could mean for you or your family? Share your story here:Ã¢?Â¦ https://t.co/NtU04LSvCD,14,22,0,https://t.co/NtU04LSvCD,"Are you worried about what these changes could mean for you or your family? Share your story here:
ourenvironment.org
#BootPruitt"
201,201,971657937834921986,Thread 27,1520496279,Ã? l'occasion de la #journeedesdroitsdesfemmes (#JourneeDeLaFemme #8mars #WomensDay) on vous propose de revenir surÃ¢?Â¦ https://t.co/n4YUxfvbPK,185,214,8,https://t.co/n4YUxfvbPK,"À l'occasion de la
#journeedesdroitsdesfemmes
(
#JourneeDeLaFemme
#8mars
#WomensDay
) on vous propose de revenir sur l'histoire d'Héloïse et d'Abélard, célèbre ""histoire d'amour"" médiévale. Accrochez-vous : cette histoire n'est pas celle que vous croyez. À dérouler ⬇️"
202,202,971658065857662977,Thread 27,1520496310,"On est en 1113 ÃÂ  Paris. AbÃÂ©lard (34 ans) est un professeur prestigieux, HÃÂ©loÃÂ¯se (21 ans) une jeune noble trÃÂ¨s ÃÂ©duquÃ¢?Â¦ https://t.co/693Djj3wdH",5,15,1,https://t.co/693Djj3wdH,"On est en 1113 à Paris. Abélard (34 ans) est un professeur prestigieux, Héloïse (21 ans) une jeune noble très éduquée et très intelligente. Dans la version classique de l'histoire, les deux tombent amoureux, deviennent amants en secret, puis sont punis par la famille d'Héloïse"
203,203,971658449900789760,Thread 27,1520496401,"AbÃÂ©lard est castrÃÂ©, HÃÂ©loÃÂ¯se envoyÃÂ©e au couvent, mais les deux s'ÃÂ©crivent de brÃÂ»lantes lettres d'amour qui font d'euÃ¢?Â¦ https://t.co/ClW7g3vgof",8,21,3,https://t.co/ClW7g3vgof,"Abélard est castré, Héloïse envoyée au couvent, mais les deux s'écrivent de brûlantes lettres d'amour qui font d'eux LE couple médiéval par excellence. Ils sont d'ailleurs enterrés ensemble au Père Lachaise... C'est mignon hein ❤️ ? Sauf que..."
204,204,971658625088401408,Thread 27,1520496443,"Car si on reprend ces lettres, qu'y lit-on vraiment ? D'abord, qu'il n'y a pas de coup de foudre : AbÃÂ©lard, grand sÃ¢?Â¦ https://t.co/PNoKMicfDt",5,23,1,https://t.co/PNoKMicfDt,"Car si on reprend ces lettres, qu'y lit-on vraiment ? D'abord, qu'il n'y a pas de coup de foudre : Abélard, grand séducteur, décide de conquérir Héloïse. Dans ses lettres, il se décrit lui-même comme un « loup affamé convoitant une tendre brebis »."
205,205,971659001762115584,Thread 27,1520496533,"La mÃÂ©taphore du loup s'inscrit dans une vÃÂ©ritable #cultureduviol : l'homme est un prÃÂ©dateur sexuel, la femme une prÃ¢?Â¦ https://t.co/yCJjyMNAJc",3,20,1,https://t.co/yCJjyMNAJc,"La métaphore du loup s'inscrit dans une véritable
#cultureduviol
: l'homme est un prédateur sexuel, la femme une proie. Les nouvelles affiches de la
#RATP
(justement critiquées) contre le
#harcelement
sexuel ne disent pas autre chose..."
206,206,971659192179286016,Thread 27,1520496578,"Revenons ÃÂ  nos moutons (ou ÃÂ  nos loups). AbÃÂ©lard, pour arriver ÃÂ  ses fins, fait en sorte d'aller vivre chez elle etÃ¢?Â¦ https://t.co/wwONCol1yG",4,17,1,https://t.co/wwONCol1yG,"Revenons à nos moutons (ou à nos loups). Abélard, pour arriver à ses fins, fait en sorte d'aller vivre chez elle et de devenir son professeur particulier. C'est déjà assez malsain : on sent bien qu'Héloïse ne peut pas échapper à ses visées..."
207,207,971659630437961728,Thread 27,1520496683,"Mais il va mÃÂªme plus loin encore : dans ses lettres, AbÃÂ©lard dit bien qu'il a ""frappÃÂ© et menacÃÂ©"" HÃÂ©loÃÂ¯se pour ""arraÃ¢?Â¦ https://t.co/r62Lmsy137",8,12,1,https://t.co/r62Lmsy137,"Mais il va même plus loin encore : dans ses lettres, Abélard dit bien qu'il a ""frappé et menacé"" Héloïse pour ""arracher son consentement"" alors même qu'elle ""résistait et ne voulait pas"". Et qu'il l'a fait ""plusieurs fois"", à chaque fois qu'il avait envie ""d'assouvir ses désirs""."
208,208,971660053416763392,Thread 27,1520496783,"Dans l'esprit d'AbÃÂ©lard, ce n'est pas un crime : il ÃÂ©tait poussÃÂ© par la folie de l'amour. Il va mÃÂªme jusqu'ÃÂ  se jusÃ¢?Â¦ https://t.co/iloArc1gge",7,18,1,https://t.co/iloArc1gge,"Dans l'esprit d'Abélard, ce n'est pas un crime : il était poussé par la folie de l'amour. Il va même jusqu'à se justifier : s'il a frappé Héloïse, c'est par amour et par tendresse. Voilà voilà."
209,209,971660546092171265,Thread 27,1520496901,La belle histoire d'amour d'HÃÂ©loÃÂ¯se et d'AbÃÂ©lard cache en rÃÂ©alitÃÂ© une sordide affaire de violence sexuelle et de viÃ¢?Â¦ https://t.co/KbsYb7iB1M,17,32,1,https://t.co/KbsYb7iB1M,"La belle histoire d'amour d'Héloïse et d'Abélard cache en réalité une sordide affaire de violence sexuelle et de viol. Comme il y en avait tant à l'époque, comme il y en a trop aujourd'hui (
@titiou
). Clairement, Héloïse aurait pu dire
#metoo
et
#BalanceTonPorc
... !"
210,210,971660745988562949,Thread 27,1520496949,"Ã?videmment, ÃÂ  l'ÃÂ©poque, elle ne pouvait pas. Aux historienÃ¢?Â¢neÃ¢?Â¢s d'aujourd'hui de rendre justice ÃÂ  ces femmes violÃÂ©eÃ¢?Â¦ https://t.co/dw9PtgH45b",47,85,6,https://t.co/dw9PtgH45b,"Évidemment, à l'époque, elle ne pouvait pas. Aux historien•ne•s d'aujourd'hui de rendre justice à ces femmes violées et violentées d'hier, dont les souffrances sont masquées sous de belles histoires d'amour... Notre article du jour à retrouver :
actuelmoyenage.wordpress.com/2018/03/08/hel…"
211,211,970513105540141056,Thread 28,1520223330,"Her: Because every time I said no he tightened his hold around me 

Him: She wasnÃ¢??t that attractive 

Kobe Bryant iÃ¢?Â¦ https://t.co/1IlCnwSuMG",375,403,42,https://t.co/1IlCnwSuMG,"Her: Because every time I said no he tightened his hold around me
Him: She wasn’t that attractive
Kobe Bryant is a rapist.
Kobe Bryant just won an
#Oscar
#TimesUp
#MeToo"
212,212,970514301218799616,Thread 28,1520223615,"After initially lying to police #KobeBryant admits the sex only lasted for 5 mins, he grabbed her by the throat theÃ¢?Â¦ https://t.co/eAgor5SXl9",61,76,5,https://t.co/eAgor5SXl9,"After initially lying to police
#KobeBryant
admits the sex only lasted for 5 mins, he grabbed her by the throat then asked to jerk off in her face because that’s his “finishing move” she was 19.
#MeToo
#Oscars"
213,213,970515266135191553,Thread 28,1520223845,"Too many lacerations to count.
NOT consistent with consensual sex.
YouÃ¢??re full of s**t @TheAcademy 
#KobeBryantÃ¢?Â¦ https://t.co/23OHy5I1jT",55,83,4,https://t.co/23OHy5I1jT,"Too many lacerations to count.
NOT consistent with consensual sex.
You’re full of s**t
@TheAcademy
#KobeBryant
#Oscars
#MeToo
#TimesUp"
214,214,970524053550260224,Thread 28,1520225940,#KobeBryant said the bruise around her neck was just what happens and suggested asking Michelle (not his wife) Ã¢??youÃ¢?Â¦ https://t.co/i0VhKiJug6,30,58,3,https://t.co/i0VhKiJug6,"#KobeBryant
said the bruise around her neck was just what happens and suggested asking Michelle (not his wife) “you’re not gonna tell anybody right” is what he said while raping her.
#Oscars
#Oscars90
#Oscars2018"
215,215,970524531117846530,Thread 28,1520226054,Evidence included a T-shirt stained with the 19 year olds blood. Oh and #KobeBryant made her stay and clean up befoÃ¢?Â¦ https://t.co/4uwM9Bjg1a,28,53,1,https://t.co/4uwM9Bjg1a,"Evidence included a T-shirt stained with the 19 year olds blood. Oh and
#KobeBryant
made her stay and clean up before she could leave.
#Oscars
#Oscars90
#TimesUp"
216,216,970524899285626881,Thread 28,1520226142,"#KobeBryantÃ¢??s accuser immediately told a bellhop she was raped, she was crying and her clothing was torn. #OscarsÃ¢?Â¦ https://t.co/W8x98HbmdH",38,64,4,https://t.co/W8x98HbmdH,"#KobeBryant
’s accuser immediately told a bellhop she was raped, she was crying and her clothing was torn.
#Oscars
#Oscars90
#MeToo"
217,217,970525532625317888,Thread 28,1520226293,"What happened? #KobeBryantÃ¢??s lawyers dragged the victim through the mud. They used her sexual history to shame her,Ã¢?Â¦ https://t.co/FbnBpTARBO",27,51,3,https://t.co/FbnBpTARBO,"What happened?
#KobeBryant
’s lawyers dragged the victim through the mud. They used her sexual history to shame her, they used her mental health to shame her
#shame
#Oscars"
218,218,970526854112149504,Thread 28,1520226608,#KobeBryantÃ¢??s lawyers used the victims name over and over in court they fought to have it released. TheyÃ¢?Â¦ https://t.co/9pdbirW2gv,52,62,7,https://t.co/9pdbirW2gv,"#KobeBryant
’s lawyers used the victims name over and over in court they fought to have it released. They
#slutshamed
her
@AshleyJudd
she was 19 but
@TheAcademy
just gave him an Oscar
#Oscars90
#MeToo
#Oscars2018"
219,219,970527405319188481,Thread 28,1520226739,He paid her off. Thought payoffs always meant guilty? #KobeBryant #Oscars https://t.co/PsMYUiGau7,37,61,6,https://t.co/PsMYUiGau7,"He paid her off. Thought payoffs always meant guilty?
#KobeBryant
#Oscars"
220,220,970528695688478721,Thread 28,1520227047,BTW #KobeBryant is also homophobic he was fined $100k for calling a referee a fa***t but guess thatÃ¢??s okay withÃ¢?Â¦ https://t.co/4queDzmigo,51,67,6,https://t.co/4queDzmigo,"BTW
#KobeBryant
is also homophobic he was fined $100k for calling a referee a fa***t but guess that’s okay with
@TheAcademy
#Oscars
#TimesUp
#Hypocrites
outsports.com/2011/8/22/4051…"
221,221,970450623412961282,Thread 29,1520208433,"Thread. Few things about the Ryan Seacrest situation. First, here @Variety reporter @gdanielholloway's first storyÃ¢?Â¦ https://t.co/F0rdMkeHYd",442,635,25,https://t.co/F0rdMkeHYd,"Thread. Few things about the Ryan Seacrest situation. First, here
@Variety
reporter
@gdanielholloway
's first story on the years of alleged abuse RS subjected a woman to. She told her story using her name. Her job ended after she reported him to HR in 2013
variety.com/2018/tv/news/r…"
222,222,970451424684503041,Thread 29,1520208624,"Second: This is for people saying ""But it was investigated and nothing was found."" Incorrect. Two important facts:Ã¢?Â¦ https://t.co/McqaBG8jWK",78,233,8,https://t.co/McqaBG8jWK,"Second: This is for people saying ""But it was investigated and nothing was found."" Incorrect. Two important facts: 1. His employer hired another firm to do the investigation. Not a truly independent third party. Investigator's payment came from E!, where Seacrest is a big deal."
223,223,970452502004011009,Thread 29,1520208881,As for firm that did the Seacrest investigation: Their finding was Ã¢??insufficient evidenceÃ¢?? of wrongdoing. WhateverÃ¢?Â¦ https://t.co/pYtKvooGzQ,62,155,6,https://t.co/pYtKvooGzQ,"As for firm that did the Seacrest investigation: Their finding was “insufficient evidence” of wrongdoing. Whatever that means. As for corroboration,
@gdanielholloway
talked to many other sources & another employee told NBC he witnessed alleged abuse
variety.com/2018/tv/news/s…"
224,224,970453630393315328,Thread 29,1520209150,"As @soniasaraiya wrote in a must-read opinion column, E! put together an ""investigation that has no mandate or inceÃ¢?Â¦ https://t.co/HUMB1d94bj",36,133,5,https://t.co/HUMB1d94bj,"As
@soniasaraiya
wrote in a must-read opinion column, E! put together an ""investigation that has no mandate or incentive to be impartial."" Yes, I agree, due process matters. But so far all the survivor got was E's HR inquiry & an inquiry by a firm *they* hired."
225,225,970454626788134915,Thread 29,1520209387,Ryan Seacrest has many platforms from which to defend himself &amp; give his side (incl to Variety). He has said he wasÃ¢?Â¦ https://t.co/hxq9JxuP5l,35,111,5,https://t.co/hxq9JxuP5l,"Ryan Seacrest has many platforms from which to defend himself & give his side (incl to Variety). He has said he was asked for money. As
@gdanielholloway
story notes, ""Seacrest’s reps provided no evidence to Variety that such a monetary request was made.""
variety.com/2018/tv/news/s…"
226,226,970455194101338112,Thread 29,1520209523,"Speaking generally, not about any individual, as as for the defense that ""I just don't believe this person could doÃ¢?Â¦ https://t.co/uafAEIAJ0U",39,167,3,https://t.co/uafAEIAJ0U,"Speaking generally, not about any individual, as as for the defense that ""I just don't believe this person could do that because of X or Y,"" know that anyone is capable of abuse and harassment. It's about power, full stop."
227,227,970456111647162370,Thread 29,1520209741,"Will link to @soniasaraiya's column again: ""HeÃ¢??s deliberately and repeatedly attacking the character of his accuserÃ¢?Â¦ https://t.co/jW0AjIXdaf",82,202,9,https://t.co/jW0AjIXdaf,"Will link to
@soniasaraiya
's column again: ""He’s deliberately and repeatedly attacking the character of his accuser."" This is why many were demoralized that E! put Seacrest on the red carpet. My respect for anyone who talked to him today has declined
variety.com/2018/tv/column…"
228,228,970457733655859200,Thread 29,1520210128,"Finally, for those saying, ""How dare this mob angrily demanding he lose 1 or 2 of his 87 jobs!"" Huhwut? Not Topic AÃ¢?Â¦ https://t.co/wngVyNgkWZ",33,150,5,https://t.co/wngVyNgkWZ,"Finally, for those saying, ""How dare this mob angrily demanding he lose 1 or 2 of his 87 jobs!"" Huhwut? Not Topic A, that I've seen. A debate worth having, sure. Regardless, it's *extremely* questionable he is a core public face of
@enews
today. Disrespectful to
#MeToo
imho. Fin."
229,229,970459774985715712,Thread 29,1520210615,"If you're in my mentions trying to start an argument with me, I'm not looking at them tonight. Whatever I wanted toÃ¢?Â¦ https://t.co/gEyPxPCXc0",10,260,9,https://t.co/gEyPxPCXc0,"If you're in my mentions trying to start an argument with me, I'm not looking at them tonight. Whatever I wanted to say was in this thread. Enjoy your evening."
248,248,958051916990353408,Thread 32,1517252351,Here are my (perhaps unconventional) thoughts on the McCabe departure today. IÃ¢??m not a TV pundit but I did work @Ã¢?Â¦ https://t.co/bEywgVBSPY,975,1613,112,https://t.co/bEywgVBSPY,"Here are my (perhaps unconventional) thoughts on the McCabe departure today. I’m not a TV pundit but I did work @
#DOJ
for 18 yrs, 15 of which I was employment counsel for DOJ. McCabe is career SES/not political. They couldn’t remove/fire him unless they all reached agreement.
/1"
249,249,958052761987354624,Thread 32,1517252552,I suspect new General Counsel Dana Boente worked on a settlement agreement over weekend to get McCabe to resign inÃ¢?Â¦ https://t.co/zIP7VeEgj2,138,524,9,https://t.co/zIP7VeEgj2,"I suspect new General Counsel Dana Boente worked on a settlement agreement over weekend to get McCabe to resign in return for McCabe getting to use paid administrative leave + benefits so that he won’t take financial hit. McCabe would have agreed to stop work & depart early.
/2"
250,250,958053497861230592,Thread 32,1517252728,It is not unusual to reach this type of agreement with an employee you need to get out of the office. Although usuaÃ¢?Â¦ https://t.co/T9GX4msRv8,115,475,2,https://t.co/T9GX4msRv8,"It is not unusual to reach this type of agreement with an employee you need to get out of the office. Although usually the employee would be a poor performer and usually you couldn’t pay him for not working for more than 10 days per DOJ policy. Firing McCabe would be illegal.
/3"
251,251,958054209739460609,Thread 32,1517252898,"Basically, when someone is gonna depart anyway, you expedite their departure by saying donÃ¢??t come back but we willÃ¢?Â¦ https://t.co/jGBLaOrJF1",114,457,5,https://t.co/jGBLaOrJF1,"Basically, when someone is gonna depart anyway, you expedite their departure by saying don’t come back but we will pay you. Again, usually for problem employees — not McCabe type. I don’t find McCabe leaving earlier than planned as so crazy today. Not panicking.
/4"
252,252,958054535871762432,Thread 32,1517252975,"As many know, I have consistently said that Chris Wray wanting a new Deputy is not unusual. At all. It is in the usÃ¢?Â¦ https://t.co/8Jd4bZlfrU",98,416,4,https://t.co/8Jd4bZlfrU,"As many know, I have consistently said that Chris Wray wanting a new Deputy is not unusual. At all. It is in the usual course that leadership brings in their own team, and McCabe has helped Wray transition and get his sea legs long enough.
/5"
253,253,958055269300350976,Thread 32,1517253150,"Pushing out McCabe is like throwing fresh meat to the wolves. It is an easy one to do, McCabe will be fine, and ifÃ¢?Â¦ https://t.co/3NR1sqY7K2",113,456,9,https://t.co/3NR1sqY7K2,"Pushing out McCabe is like throwing fresh meat to the wolves. It is an easy one to do, McCabe will be fine, and if it will calm the savage beast for a time, it is a no-brainer for Team Trump. Emphasis on McCabe will be fine. I saw similar dynamic w Fast & Furious under Holder.
/6"
254,254,958056003341348866,Thread 32,1517253325,"With Fast &amp; Furious, under Holder DOJ, the White House and DOJ and Holder got hit repeatedly by the Hill RepublicanÃ¢?Â¦ https://t.co/93myVjYfmL",94,392,6,https://t.co/93myVjYfmL,"With Fast & Furious, under Holder DOJ, the White House and DOJ and Holder got hit repeatedly by the Hill Republicans, and at some point, someone had to be the fall guy. It was my friend/former colleague Jason Weinstein. Jason was a long-time career prosecutor who “resigned.”
/7"
255,255,958058776489316353,Thread 32,1517253986,The bottom line is that every thing we know about Trump and his advisors shows us that they are trying to manage hiÃ¢?Â¦ https://t.co/th5DWGvxEN,170,514,9,https://t.co/th5DWGvxEN,"The bottom line is that every thing we know about Trump and his advisors shows us that they are trying to manage him, his rage and reign him in. IMHO, they can assuage his rage & paranoia by saying to McCabe, it’ll be easier on all if you just go early. Is any of this normal?
/8"
256,256,958059393995739136,Thread 32,1517254134,"Of course not. But to me this makes the most sense as to why McCabe is fall guy, &amp; why it happened early and caughtÃ¢?Â¦ https://t.co/Ctff7Sdocq",342,1660,0,https://t.co/Ctff7Sdocq,"Of course not. But to me this makes the most sense as to why McCabe is fall guy, & why it happened early and caught FBI and others off guard. The good news: McCabe has much more time for Mueller now. I’m not panicked. I hope you won’t be either. /END"
282,282,928257645273845760,Thread 36,1510148843,"Ten Highlights of @RepAdamSchiff @AP interview

Topics: Manafort's Kremlin links, Facebook stonewalling, limits onÃ¢?Â¦ https://t.co/95D75ZzBaq",122,173,7,https://t.co/95D75ZzBaq,"Ten Highlights of
@RepAdamSchiff
@AP
interview
Topics: Manafort's Kremlin links, Facebook stonewalling, limits on Mueller and more nuggets
After Tues election results, Schiff is increasingly likely to be next Chair of House Intel Committee.
justsecurity.org/46864/highligh…
<THREAD>..."
