,Unnamed: 0,id,thread_number,timestamp,text,retweets,likes,replies,url,full_text
128,128,968672966870478849,Thread 10,1519784607,"Like nearly everything in TeamÃ°??ÂºÃ°??Â¸Mueller's investigation, what is revealed publicly is just the TIP of the iceberg &amp;Ã¢?Â¦ https://t.co/ZskluVDrzS",92,323,12,https://t.co/ZskluVDrzS,"Like nearly everything in Team🇺🇸Mueller's investigation, what is revealed publicly is just the TIP of the iceberg & occurred MUCH earlier.
Mueller is ALL OVER Trump's shady business deals in
#Russia
🇷🇺 and Trump can't bully, bluster, or bribe his way out this time‼️😎
/end"
169,169,960157902026797056,Thread 14,1517754457,"(Thread) IÃ¢??ve made some disjointed comments and tweets on how the @DevinNunes memo is bullshit, let me put it all iÃ¢?Â¦ https://t.co/AzCoidiJXo",98,273,18,https://t.co/AzCoidiJXo,"(Thread) I’ve made some disjointed comments and tweets on how the
@DevinNunes
memo is bullshit, let me put it all in one thread for easier consumption. The
#FISAMemo
is 100% bullshit."
170,170,960157911321325568,Thread 14,1517754459,First off I see the #ReleaseTheMemo and #QAnon crowd pushing this narrative that the dossier invalidates the entireÃ¢?Â¦ https://t.co/6JYkRa3g3h,21,62,5,https://t.co/6JYkRa3g3h,"First off I see the
#ReleaseTheMemo
and
#QAnon
crowd pushing this narrative that the dossier invalidates the entire investigation, it doesn’t. The investigation was actually triggered by Papadapolous drunkenly running his mouth to an Australian diplomat:
dailymail.co.uk/news/article-5…"
171,171,960157926605426693,Thread 14,1517754463,The memo itself even asserts this on Page 4. .@realDonaldTrump and the rest of his supporters appear to have ignoreÃ¢?Â¦ https://t.co/L709jUEKOo,7,54,5,https://t.co/L709jUEKOo,"The memo itself even asserts this on Page 4. .
@realDonaldTrump
and the rest of his supporters appear to have ignored this part of the memo because it doesn’t support their narrative."
172,172,960157933559566337,Thread 14,1517754464,"Another thing I see pushed is that the dossier was the sole reason for the Page FISA warrant, there are two thingsÃ¢?Â¦ https://t.co/LG1uHjFh27",8,53,2,https://t.co/LG1uHjFh27,"Not only that but the
@AIVD
provided the US with intel regarding the Russian interference:
volkskrant.nl/tech/dutch-age…"
173,173,960157931273687045,Thread 14,1517754464,Not only that but the @AIVD provided the US with intel regarding the Russian interference: https://t.co/njI2ZfHe47,10,48,3,https://t.co/njI2ZfHe47,"Another thing I see pushed is that the dossier was the sole reason for the Page FISA warrant, there are two things the memo and the
@GOP
and the rest of the
#MAGA
crowd doesn’t say or maybe even doesn’t know is that Page was under a FISA warrant before:
washingtonexaminer.com/former-trump-a…"
174,174,960157935652495360,Thread 14,1517754465,And that in 2013 he actually openly bragged in a letter that he had close ties with the Kremlin: https://t.co/glYfAZYAsK,6,43,2,https://t.co/glYfAZYAsK,"And that in 2013 he actually openly bragged in a letter that he had close ties with the Kremlin:
time.com/5132126/carter…"
175,175,960157941109321729,Thread 14,1517754466,two separate people: https://t.co/YVnWZYODaq,8,46,2,https://t.co/YVnWZYODaq,Another thing the memo claims is that Andrew McCabe testified that without the Steele dossier they never would have gotten the FISA warrant. Not only is that only the memo that claims that(closed session no official transcript has been released) but it has been disputed by
176,176,960157939356008449,Thread 14,1517754466,Another thing the memo claims is that Andrew McCabe testified that without the Steele dossier they never would haveÃ¢?Â¦ https://t.co/UbxbIKuzQw,4,42,1,https://t.co/UbxbIKuzQw,"two separate people:
thedailybeast.com/sources-devin-…"
177,177,960157943948816385,Thread 14,1517754467,This memo is a half baked and half assed attempt to undermine the #RussiaInvestigation and Mueller. What is actuallÃ¢?Â¦ https://t.co/3mjLqJbYmg,19,91,11,https://t.co/3mjLqJbYmg,"This memo is a half baked and half assed attempt to undermine the
#RussiaInvestigation
and Mueller. What is actually does is show the
@GOP
and
@realDonaldTrump
attacks are desperate and fearful, it is the flailing of cornered people knowing justice is coming for them."
178,178,960455600734900224,Thread 14,1517825434,(Update 1/2) Oh and here is another Carter Page video further showing there is more than the dossier: https://t.co/igadaeJ38b,18,37,1,https://t.co/igadaeJ38b,"(Update 1/2) Oh and here is another Carter Page video further showing there is more than the dossier:
External Tweet loading...
If nothing shows, it may have been deleted
by @funder
view original on Twitter"
179,179,960455811242881024,Thread 14,1517825484,"(Update 2/2) Here is the second Carter Page video: https://t.co/tKXqr1friF
960314013577043968",13,30,1,"https://t.co/tKXqr1friF
960314013577043968","(Update 2/2) Here is the second Carter Page video:
twitter.com/funder/status/
960314013577043968"
180,180,960856985662050304,Thread 14,1517921131,(Update) Adding this thread by @ericgarland excellent in depth analysis of the dossier here: https://t.co/b0eBm1eqfA,8,26,1,https://t.co/b0eBm1eqfA,
181,181,962347669552320514,Thread 14,1518276538,"Here is the footnote update, Republicans now concede there was a memo saying the research was political: https://t.co/1gPjqy47xR",13,24,2,https://t.co/1gPjqy47xR,
193,193,959625030660444160,Thread 16,1517627410,"1) The Grassley Memo!
On January 4th Grassley sent a criminal referral to Rosenstein and Wray to investigate Mr. StÃ¢?Â¦ https://t.co/IkVeSmld1J",2109,2473,100,https://t.co/IkVeSmld1J,"1)
The Grassley Memo!
On January 4th Grassley sent a criminal referral to Rosenstein and Wray to investigate Mr. Steele. ""Attached please find a CLASSIFIED MEMORANDUM""
#GrassleyMemo
#ReleaseTheMemo"
194,194,959626325806997504,Thread 16,1517627719,2)  The ONLY reason we are allowed to see the TOP SECRET cover sheet is because it has been separated from the clasÃ¢?Â¦ https://t.co/WWujUS9nDu,283,513,9,https://t.co/WWujUS9nDu,"2)
The ONLY reason we are allowed to see the TOP SECRET cover sheet is because it has been separated from the classified memo ""UNCLASSIFIED when separated from attachment."""
195,195,959626957003677696,Thread 16,1517627870,"3) January 5th Grassley issues a statement broadcasting the #GrassleyMemo
https://t.co/Q5dwXVIDJ1 https://t.co/JAYiRL9sUx",318,539,9,https://t.co/Q5dwXVIDJ1 ,"3)
January 5th Grassley issues a statement broadcasting the
#GrassleyMemo
grassley.senate.gov/news/news-rele…"
196,196,959628605746827264,Thread 16,1517628263,"4) January 24th
""Then we saw contradictory things in DOCUMENTS I am not going to talk about in an open meeting"" https://t.co/gGEWEb55JV",248,491,5,https://t.co/gGEWEb55JV,"4)
January 24th
""Then we saw contradictory things in DOCUMENTS I am not going to talk about in an open meeting""
Sorry, your browser doesn't support embedded videos"
197,197,959630905873780736,Thread 16,1517628811,"5) The London libel suit that Grassley is referring to (pages 4-20)
PDF&gt;https://t.co/ljP02AAuyG https://t.co/AYLcyMuUiX",268,443,13,https://t.co/ljP02AAuyG ,"5)
The London libel suit that Grassley is referring to (pages 4-20)
PDF>
grassley.senate.gov/sites/default/…"
198,198,959632866073292800,Thread 16,1517629279,"6) Serious Discrepancies 
(Between London court documents and FBI documents)
""If those [FBI] documents are not trueÃ¢?Â¦ https://t.co/xmUrWBL3TS",427,681,12,https://t.co/xmUrWBL3TS,"6)
Serious Discrepancies
(Between London court documents and FBI documents)
""If those [FBI] documents are not true, and there are serious discrepancies that are no fault of Mr. Steele, then we have another problem—an arguably more serious one.""
Sorry, your browser doesn't support embedded videos"
199,199,959635756682764288,Thread 16,1517629968,7) On the surface it appears that Grassley's criminal referral is targeting Steele when in fact he is using the FBIÃ¢?Â¦ https://t.co/eX66VVF5aZ,300,720,11,https://t.co/eX66VVF5aZ,"7)
On the surface it appears that Grassley's criminal referral is targeting Steele when in fact he is using the FBI to target the FBI! It's a brilliant move."
200,200,959637258096775169,Thread 16,1517630326,8) What he is doing is having the FBI investigate the discrepancies between the Queen's Bench court documents and tÃ¢?Â¦ https://t.co/G2vusefNkQ,290,650,8,https://t.co/G2vusefNkQ,"8)
What he is doing is having the FBI investigate the discrepancies between the Queen's Bench court documents and the classified documents in his memo. It is important to note that he is having the Wray FBI investigate the Comey FBI."
201,201,959638226381230080,Thread 16,1517630557,"9) ""Judiciary Cmte has access to the same information that House Intel Cmte saw before drafting ITS SUMMARY MEMO. OÃ¢?Â¦ https://t.co/HW23NgpOeA",233,437,5,https://t.co/HW23NgpOeA,"9)
""Judiciary Cmte has access to the same information that House Intel Cmte saw before drafting ITS SUMMARY MEMO. Our cmte doesn't have the same authority to release classified information. We have to rely on the agency to review and potentially DECLASSIFY OUR MEMO""
#GrassleyMemo
Sorry, your browser doesn't support embedded videos"
202,202,959638765575827456,Thread 16,1517630685,10) In his Jan 24th speech Grassley let us know that unlike Nunes he has to get agency approval (DOJ) to declassifyÃ¢?Â¦ https://t.co/isWH1L4ZBR,199,466,12,https://t.co/isWH1L4ZBR,"10)
In his Jan 24th speech Grassley let us know that unlike Nunes he has to get agency approval (DOJ) to declassify his memo. Nunes had the clearance to release to the House and then to the public. Grassley does not have the clearance.....yet."
203,203,959641489017049088,Thread 16,1517631334,"11) Nunes finally broke through today. Grassley is right behind him....
#NunesMemo #GrassleyMemo https://t.co/RB8igIdYo1",386,844,14,https://t.co/RB8igIdYo1,"11)
Nunes finally broke through today. Grassley is right behind him....
#NunesMemo
#GrassleyMemo"
204,204,959662731606585344,Thread 16,1517636399,12) Grassley two year investigation into the DOJ and FBI https://t.co/eZrqJUD7WG,455,695,27,https://t.co/eZrqJUD7WG,"12)
Grassley two year investigation into the DOJ and FBI
threadreaderapp.com/thread/9578355…"
205,205,960306847667445762,Thread 16,1517789968,13) Thread detailing the process being undertaken to release the #GrassleyMemo. What we do not know is what has occÃ¢?Â¦ https://t.co/Lw7PjS1g7p,117,180,7,https://t.co/Lw7PjS1g7p,"13)
Thread detailing the process being undertaken to release the
#GrassleyMemo
. What we do not know is what has occurred between Wray and Grassley since January 24th. I suspect we will find out soon.
External Tweet loading...
If nothing shows, it may have been deleted
by @DaveNYviii
view original on Twitter"
231,231,977326922282618880,Thread 19,1521847870,The announcement by the #POTUS that he is replacing National Security Advisor LTG H R #McMaster with #AmbassadorÃ¢?Â¦ https://t.co/YX03FRsBjG,307,522,22,https://t.co/YX03FRsBjG,"The announcement by the
#POTUS
that he is replacing National Security Advisor LTG H R
#McMaster
with
#Ambassador
#JohnBolton
is great news. This is an over due change that I wish Mr
#Trump
had made long ago."
232,232,977326923717095426,Thread 19,1521847871,John #Bolton is probably the most experienced and capable #diplomat in America today. He will be coming in at a criÃ¢?Â¦ https://t.co/Rpo613V3dQ,89,167,6,https://t.co/Rpo613V3dQ,"John
#Bolton
is probably the most experienced and capable
#diplomat
in America today. He will be coming in at a critical time when the
#President
needs solid advice on dealing with
#Iran
,
#NorthKorea
,
#Russia
,
#ISIS
, and an array of other threats."
233,233,977326925348614144,Thread 19,1521847871,"As for LTG #McMaster, I thank him for his service and wish him the best in the future. That said, there were issuesÃ¢?Â¦ https://t.co/L35Yrwkvv4",41,93,1,https://t.co/L35Yrwkvv4,"As for LTG
#McMaster
, I thank him for his service and wish him the best in the future. That said, there were issues, as I see them, regarding the
#General
’s tenure."
234,234,977326931526864896,Thread 19,1521847872,"People #McMaster had no problem firing?people like #EzraCohen, a true #conservative and #warrior, because he did noÃ¢?Â¦ https://t.co/ZOLinZb28F",60,108,4,https://t.co/ZOLinZb28F,"Ltg
#McMaster
was an
#Obama
acolyte who shared the former president’s blind spot on
#Islam
. He was never able to get beyond the
@BarackObama
era talking points about Islam and how it is a great
#religion
that has been hijacked by
#radicals
."
235,235,977326927475167233,Thread 19,1521847872,Ltg #McMaster was an #Obama acolyte who shared the former presidentÃ¢??s blind spot on #Islam. He was never able to geÃ¢?Â¦ https://t.co/esJqiLIq5v,75,141,10,https://t.co/esJqiLIq5v,"Unquestionably the majority of the
#Muslims
in the world are not suicide bombers but
#McMaster
was never able to fully accept that there were millions who hate us because they consider us
#infidels
. Either he never read the
#Quran
and
#Hadith
or he was just ignoring reality."
236,236,977326928809017346,Thread 19,1521847872,Unquestionably the majority of the #Muslims in the world are not suicide bombers but #McMaster was never able to fuÃ¢?Â¦ https://t.co/6VHh9kgYpb,79,153,6,https://t.co/6VHh9kgYpb,"The
#general
also refused to ferret out and eliminate the
#DeepState
holdovers from the
#Obama
administration. You do not have to look too far to find the “Leakers” in the
#WhiteHouse
. They are predominately these
@BarackObama
loyalists who
#McMaster
would not fire."
237,237,977326930482536448,Thread 19,1521847872,The #general also refused to ferret out and eliminate the #DeepState holdovers from the #Obama administration. YouÃ¢?Â¦ https://t.co/BOVlQ9kT9B,111,173,5,https://t.co/BOVlQ9kT9B,"People
#McMaster
had no problem firing?people like
#EzraCohen
, a true
#conservative
and
#warrior
, because he did not agree with the
#general
’s advice to there
#POTUS
."
238,238,977326932693053445,Thread 19,1521847873,General #McMaster disagreed with the #President on key issues and irritated the president with his pedantic and tutÃ¢?Â¦ https://t.co/a9ZjmL7Lim,63,142,7,https://t.co/a9ZjmL7Lim,"General
#McMaster
disagreed with the
#President
on key issues and irritated the president with his pedantic and tutorial briefing style.
@realDonaldTrump
, The Commander in Chief, does not like being talked down to apparently. No surprise there."
239,239,977326934806822912,Thread 19,1521847873,#AmbassadorBolton will not be eager to go to #war as some people fear. He is a reasonable man who realizes that theÃ¢?Â¦ https://t.co/FmJeUOvPDE,204,595,3,https://t.co/FmJeUOvPDE,"Mr Trump has been abundantly clear that he wants to withdraw from the JCPOA (
#IranDeal
) but
#McMaster
has been an impediment to that effort."
240,240,977326933615636480,Thread 19,1521847873,Mr Trump has been abundantly clear that he wants to withdraw from the JCPOA (#IranDeal) but #McMaster has been an impediment to that effort.,69,121,18,,"#AmbassadorBolton
will not be eager to go to
#war
as some people fear. He is a reasonable man who realizes that the use of our
#military
must be done only when careful consideration + thought has gone into all possible options.
#potus
#bolton"
241,241,977326936069324800,Thread 19,1521847874,#AmbassadorBolton will work well with the #President because he will be respected by the @realDonaldTrump and practÃ¢?Â¦ https://t.co/r8WT9c0Ipz,230,763,19,https://t.co/r8WT9c0Ipz,"#AmbassadorBolton
will work well with the
#President
because he will be respected by the
@realDonaldTrump
and practical in his advice. Mr
#Bolton
and I would disagree on many
#socialissues
but he and I agree on almost every
#nationalsecurity
issue."
254,254,972280157103906816,Thread 21,1520644628,"Ã°??Â¥WHOAÃ°??Â¥

Trump was so eager forÃÂ­ Putin to attend the 2013 Miss Universe pageant, he *wrote a PERSONAL letter* to PutÃ¢?Â¦ https://t.co/f6ch2AMGsI",994,1357,112,https://t.co/f6ch2AMGsI,"🔥WHOA🔥
Trump was so eager for­ Putin to attend the 2013 Miss Universe pageant, he *wrote a PERSONAL letter* to Putin to invite him‼️
Trump wrote a PS at the end of the typed letter👉🏼he looked forward to seeing “beautiful” women during his trip.🤨
wapo.st/2IdiwAa?tid=ss…"
255,255,972280872698294272,Thread 21,1520644798,"TrumpÃ¢??s letter is the first known attempt of DIRECT outreach by him to Putin, and Mueller now has itÃ¢?Â¼Ã¯Â¸?Ã°?Â¤?

It is unclÃ¢?Â¦ https://t.co/bbKH0dxIUF",138,334,9,https://t.co/bbKH0dxIUF,"Trump’s letter is the first known attempt of DIRECT outreach by him to Putin, and Mueller now has it‼️🤗
It is unclear whether Trump’s letter was ever delivered to Putin — and if so, whether Putin responded.🤔
2/"
256,256,972281492926795777,Thread 21,1520644946,"TrumpÃ¢??s lawyer, John Dowd, said he didnÃ¢??t know about the letter.l, but claimed, Ã¢??ItÃ¢??s all nonsense.Ã¢??Ã°?Â¤Â¨

Likely, therÃ¢?Â¦ https://t.co/agrRysTlkZ",80,258,9,https://t.co/agrRysTlkZ,"Trump’s lawyer, John Dowd, said he didn’t know about the letter.l, but claimed, “It’s all nonsense.”🤨
Likely, there are MANY things that Trump did about which Dowd has ZERO CLUE‼️
3/"
257,257,972282670406356992,Thread 21,1520645227,"Trump made no secret that he hoped Putin would attend the Miss Universe pageant, and of course, he TWEETED about itÃ¢?Â¦ https://t.co/SE4L0RV0QX",191,363,14,https://t.co/SE4L0RV0QX,"Trump made no secret that he hoped Putin would attend the Miss Universe pageant, and of course, he TWEETED about it‼️
His letter to Putin was written the *same month* as👇🏼this tweet👇🏼 4/"
258,258,972283467911360512,Thread 21,1520645417,"Alas, TrumpÃ¢??s bromance w/Putin was not yet to be, as Putin BAILED at the last minute.Ã°?Â¤Â£

Aras Agalarov said, Ã¢??That wÃ¢?Â¦ https://t.co/2GtLab13PH",78,200,5,https://t.co/2GtLab13PH,"Alas, Trump’s bromance w/Putin was not yet to be, as Putin BAILED at the last minute.🤣
Aras Agalarov said, “That was a very complicated situation then, because I promised Trump he would meet Putin.”🤨
5/"
259,259,972283849727201281,Thread 21,1520645508,"Instead, Putin sent a lovely parting gift to Trump in the form of a Ã¢??friendlyÃ¢?? letter and a Russian lacquered box.Ã°?Â¤?Ã¢?Â¦ https://t.co/PAva8H0NOa",81,237,12,https://t.co/PAva8H0NOa,"Instead, Putin sent a lovely parting gift to Trump in the form of a “friendly” letter and a Russian lacquered box.🤔
Agalarov said, “So he was leaving with very warm feelings. He was very happy.”🤨
WHAT WAS IN THE LETTER⁉️
6/"
260,260,972284557318860800,Thread 21,1520645677,TeamÃ°??ÂºÃ°??Â¸Mueller have asked witnesses questions about the Miss Universe pageant and TrumpÃ¢??s interest in having Putin aÃ¢?Â¦ https://t.co/qSd18miTIr,126,316,8,https://t.co/qSd18miTIr,"Team🇺🇸Mueller have asked witnesses questions about the Miss Universe pageant and Trump’s interest in having Putin attend the event‼️
They also have examined Trump’s relationship with the Agalarovs, which extended beyond the 2013 pageant.🤗
BIGLY BAD NEWS FOR TRUMP‼️
7/"
261,261,972285943213428736,Thread 21,1520646007,"Rob Goldstone (promoter of Emin, son of Aras Agalarov) emailed Don Jr to arrange the #RussianLawyer meeting. GoldstÃ¢?Â¦ https://t.co/xZLQkNyp5j",82,213,5,https://t.co/xZLQkNyp5j,"Rob Goldstone (promoter of Emin, son of Aras Agalarov) emailed Don Jr to arrange the
#RussianLawyer
meeting. Goldstone wrote that Aras learned the Kremlin wanted to share DIRT on Hillary, as part of the
#Russian
🇷🇺govt’s support for Trump’s campaign. Jr replied, “I love it.”🤨8/"
262,262,972288710443184128,Thread 21,1520646667,"Aras Agalarov sent one of his employees (Ike Kazeladze) to the #RussianLawyerÃ°??Â·Ã°??Âºmeeting w/Kush, Manafort &amp; Jr that iÃ¢?Â¦ https://t.co/VlIb07UpXF",110,235,6,https://t.co/VlIb07UpXF,"Aras Agalarov sent one of his employees (Ike Kazeladze) to the
#RussianLawyer
🇷🇺meeting w/Kush, Manafort & Jr that included KNOWN Kremlin agent, Natalia Veselnitskaya‼️🤨
9/
blog.politicsmeanspolitics.com/juniors-russia…"
263,263,972290161324281857,Thread 21,1520647013,"Trump has been inconsistent on whether he met Putin before the election.Ã°???

In OctÃ¢??13, he told Letterman that PutinÃ¢?Â¦ https://t.co/skwljZiIXA",136,262,8,https://t.co/skwljZiIXA,"Trump has been inconsistent on whether he met Putin before the election.🙄
In Oct’13, he told Letterman that Putin was a “tough guy” & he had “met him once.”
At a GOP primary debate in Nov’15, Trump said he knew Putin “very well.”
In Jul’16, he said, “I never met Putin.”🤨10/"
264,264,972290798409670661,Thread 21,1520647165,"Mueller is focused like a LASER on *Trump himself*Ã¢?Â¼Ã¯Â¸?

And itÃ¢??s clear that this will NOT end well for Trump. AT ALLÃ¢?Â¦ https://t.co/xe5ZkyYMO0",123,391,16,https://t.co/xe5ZkyYMO0,"Mueller is focused like a LASER on *Trump himself*‼️
And it’s clear that this will NOT end well for Trump. AT ALL‼️😎
/end
#MuellerTime
#TrumpRussia"
265,265,971551893771182081,Thread 22,1520470996,"Ã°??Â£BOOMÃ°??Â£

THREAD: Mueller has EVIDENCE that Erik Prince's #Seychelles meeting just before the inauguration was an effÃ¢?Â¦ https://t.co/EXACem3iob",696,1237,52,https://t.co/EXACem3iob,"💣BOOM💣
THREAD: Mueller has EVIDENCE that Erik Prince's
#Seychelles
meeting just before the inauguration was an effort to establish a SECRET BACK CHANNEL btwn the incoming Trump administration & the Kremlin‼️
1/
washingtonpost.com/world/national…"
266,266,971552574687105024,Thread 22,1520471159,"And GUESS WHO gave Mueller's grand jury the evidenceÃ¢??Ã¯Â¸?

George Nader, who helped arrange the meeting and also ATTENÃ¢?Â¦ https://t.co/SphNnK46EU",114,278,4,https://t.co/SphNnK46EU,"And GUESS WHO gave Mueller's grand jury the evidence⁉️
George Nader, who helped arrange the meeting and also ATTENDED. Nader is now COOPERATING w/Mueller and testified before the grand jury.😎
2/
External Tweet loading...
If nothing shows, it may have been deleted
by @DrDenaGrayson
view original on Twitter"
267,267,971553126686830592,Thread 22,1520471290,"Nader told investigators the #Seychelles meeting was set up IN ADVANCE so that a ""representative of the Trump transÃ¢?Â¦ https://t.co/XLZP3WLs04",89,210,6,https://t.co/XLZP3WLs04,"Nader told investigators the
#Seychelles
meeting was set up IN ADVANCE so that a ""representative of the Trump transition"" could meet w/a
#Russian
🇷🇺emissary to discuss ""future relations"" btwn the countries.🤨
3/"
268,268,971553564899381248,Thread 22,1520471395,"Of course, Erik Prince LIED to the House Intel Cmte, when he testified that the #Seychelles meeting was a ""chance eÃ¢?Â¦ https://t.co/Hjdj8uIprx",92,246,8,https://t.co/Hjdj8uIprx,"Of course, Erik Prince LIED to the House Intel Cmte, when he testified that the
#Seychelles
meeting was a ""chance encounter"" and was not a planned discussion of US-
#Russia
🇷🇺 relations.🙄
4/"
269,269,971554743549136896,Thread 22,1520471676,"Prince told House Intel: Ã¢??...one of the entourage says, Ã¢??Hey, by the way, thereÃ¢??s this Russian guy that weÃ¢??ve dealtÃ¢?Â¦ https://t.co/aPO1IWNlcD",55,140,5,https://t.co/aPO1IWNlcD,"Prince told House Intel: “...one of the entourage says, ‘Hey, by the way, there’s this Russian guy that we’ve dealt with in the past. He’s here also to see someone from the Emirati delegation. And you should meet him, he’d be an interesting guy for you to know...""🤨 5/"
270,270,971555297608241152,Thread 22,1520471808,"Prince claims he travelled ALL THE WAY to the #Seychelles for a one-hour meeting w/the Emirates, then ""just happeneÃ¢?Â¦ https://t.co/YaUgJUu6pf",71,184,8,https://t.co/YaUgJUu6pf,"Prince claims he travelled ALL THE WAY to the
#Seychelles
for a one-hour meeting w/the Emirates, then ""just happened"" to have an ""unexpected"" meeting w/Dmitriev, who runs the
#Russian
-state investment fund⁉️
Yeah, right.🙄
6/
External Tweet loading...
If nothing shows, it may have been deleted
by @DrDenaGrayson
view original on Twitter"
271,271,971556698208038912,Thread 22,1520472142,"Prince implausibly testified that the Emiratis somehow ""just happened"" to know that Dmitriev would ""just happen"" toÃ¢?Â¦ https://t.co/lSGW0Gdddy",61,150,4,https://t.co/lSGW0Gdddy,"Prince implausibly testified that the Emiratis somehow ""just happened"" to know that Dmitriev would ""just happen"" to be chilling in the bar after dinner.🙄 7/"
272,272,971557262216126465,Thread 22,1520472276,"Prince also implausibly claimed that he recognized Dmitriev by Googling him (i.e., no introduction was made), and tÃ¢?Â¦ https://t.co/I5FXtaIjhH",68,153,6,https://t.co/I5FXtaIjhH,"Prince also implausibly claimed that he recognized Dmitriev by Googling him (i.e., no introduction was made), and that he didn't know that the Russian-state investment fund (RDIF) was under
#sanctions
.🤨 8/"
273,273,971558720093212673,Thread 22,1520472624,"Prince said he &amp; Dmitriev ""chatted on topics ranging from oil and commodity prices to how much his country wished fÃ¢?Â¦ https://t.co/nxkmnASNkb",66,155,4,https://t.co/nxkmnASNkb,"Prince said he & Dmitriev ""chatted on topics ranging from oil and commodity prices to how much his country wished for resumption of normal trade relations w/the USA.”
DING. DING. DING.🛎️
Although Prince denied it, they discussed
#sanctions
= ""normal trade relations""‼️ 9/"
274,274,971559281555333121,Thread 22,1520472758,"Ã°??Â¥LIARÃ°??Â¥

We *know* that Prince did NOT ""just happen"" to meet w/the Kremlin's representative in the #Seychelles, andÃ¢?Â¦ https://t.co/xrLriEw7ku",76,205,5,https://t.co/xrLriEw7ku,"🔥LIAR🔥
We *know* that Prince did NOT ""just happen"" to meet w/the Kremlin's representative in the
#Seychelles
, and he didn't just run into him at the bar, and they DID discuss
#sanctions
.
George Nader was THERE, and he's telling ALL to Mueller.😎
10/"
275,275,971559831369928704,Thread 22,1520472889,"Event better, although NaderÃ¢??s witness account is considered key evidence Ã¢?? it is NOT the only evidence Ã¢?? about whaÃ¢?Â¦ https://t.co/75nVNAnvRM",105,255,6,https://t.co/75nVNAnvRM,"Event better, although Nader’s witness account is considered key evidence — it is NOT the only evidence — about what transpired in the
#Seychelles
.😎
Lordy, there are TAPES‼️
11/
#SIGINT"
276,276,971560451631927297,Thread 22,1520473037,"Although Prince had no ""formal"" role w/the Trump campaign or transition, according to people familiar with theÃ¢?Â¦ https://t.co/iGFkBFCve9",98,245,8,https://t.co/iGFkBFCve9,"Although Prince had no ""formal"" role w/the Trump campaign or transition, according to people familiar with the
#Seychelles
meeting, Prince presented himself as an unofficial ENVOY for Trump to the high-ranking Emiratis who arranged his meeting w/the
#Russian
🇷🇺.
12/
#Busted"
277,277,971561273677746176,Thread 22,1520473233,Today's report offers *yet more* evidence of the MASSIVE #conspiracy between #RussiaÃ°??Â·Ã°??Âº and Trump for help in throwiÃ¢?Â¦ https://t.co/VILxioZj23,152,370,18,https://t.co/VILxioZj23,"Today's report offers *yet more* evidence of the MASSIVE
#conspiracy
between
#Russia
🇷🇺 and Trump for help in throwing the election in return for dropping
#sanctions
.
ARE WE DONE YET⁉️
/end
#TrumpRussia
#MuellerTime"
278,278,971179613799010306,Thread 23,1520382238,"Ã°??Â£BOOMÃ°??Â£

George Nader, not only arranged the #Seychelles meeting* btwn Erik Prince &amp; a #RussianÃ°??Â·Ã°??Âºbanker, but he alsoÃ¢?Â¦ https://t.co/LXQyS4vEHv",1178,2186,82,https://t.co/LXQyS4vEHv,"💣BOOM💣
George Nader, not only arranged the
#Seychelles
meeting* btwn Erik Prince & a
#Russian
🇷🇺banker, but he also ATTENDED the meeting‼️
Nader is COOPERATING w/Mueller & TESTIFIED to the grand jury‼️
1/
h/t
@traciemac_Bmore
mobile.nytimes.com/2018/03/06/us/…"
279,279,971180471152410624,Thread 23,1520382442,Ã°??Â¥Mueller is probing the Ã¢??influence of foreign money on TrumpÃ¢??s political activitiesÃ¢?? &amp; is asking witnesses whetherÃ¢?Â¦ https://t.co/xcHmJVO4wE,153,404,5,https://t.co/xcHmJVO4wE,"🔥Mueller is probing the “influence of foreign money on Trump’s political activities” & is asking witnesses whether Nader ILLEGALLY funneled money from the UAE to the Trump’s political efforts (campaign, SuperPACs, etc).
2/
#Corruption"
280,280,971183629740249088,Thread 23,1520383195,Ã°??Â¥The UAE brokered the #Seychelles meeting btwn Prince &amp; Kirill Dmitriev (head of #RussianÃ°??Â·Ã°??Âºstate RDIF investment grÃ¢?Â¦ https://t.co/fRKHw7s2Yi,143,347,5,https://t.co/fRKHw7s2Yi,"🔥The UAE brokered the
#Seychelles
meeting btwn Prince & Kirill Dmitriev (head of
#Russian
🇷🇺state RDIF investment group) to *establish a SECRET backchannel* btwn Trump and Putin‼️
Nader attended (representing the UAE), and now he is SQUEALING🤗
3/
External Tweet loading...
If nothing shows, it may have been deleted
by @drdenagrayson
view original on Twitter"
281,281,971185205062053888,Thread 23,1520383571,"To be CLEAR: the UAE thought Prince was speaking for Trump &amp; Dmitriev represented Putin, so this was a SECRET backcÃ¢?Â¦ https://t.co/Wchaqv7siH",161,369,4,https://t.co/Wchaqv7siH,"To be CLEAR: the UAE thought Prince was speaking for Trump & Dmitriev represented Putin, so this was a SECRET backchannel btwn US and
#Russia
🇷🇺.
Nader is close w/several Trump advisers & previously consulted for Prince’s Blackwater👉🏼brokered BACKCHANNEL w/Russia.🤨
4/"
